date,sentiment_score,credit_ratings_risk,monetary_policy_inflation,banking_financial_markets,us_politics_geopolitics,economic_data_releases,stock_market_performance,trade_war_oil,corporate_business_activity,elections_fiscal_policy,index_earnings,tf_market,tf_economy,tf_bank,tf_oil_energy,tf_trade,tf_stock,tf_fed,tf_rate,tf_inflation,tf_earnings,tf_debt,index_movement
2016-02-12,-0.1911669299006462,0.1058994580060243,0.0450123116374015,0.3203409073874353,0.0083663046360015,0.0098673583008348,0.1951546875759958,0.0479693317785859,0.1373275287449359,0.0035012904554605,0.1223345637321472,2.4731955114147683,0.908350006365712,3.94784879974728,2.267942992526085,0.0432896351477223,1.6824916139919637,0.5164414768083314,0.892414582317879,0.0976215520459385,0.7476856171905321,0.9733784544651018,1
2016-02-16,0.2590153791010379,0.0847083173692226,0.2057747649028897,0.1251586686819791,0.0626752529293298,0.0,0.136600475013256,0.1955639697611332,0.0998449098318814,0.0459627401083707,0.0412803679704666,1.4850222092587806,1.4566338198608526,1.0585265740889649,2.8619966275957114,0.3538200572278173,1.9028410240718376,0.6315043850586848,1.0983777803402883,1.5307477409898782,0.1409661155458802,0.3941737809790667,1
2016-02-17,-0.3106217745691538,0.0689631879329681,0.2360536785796284,0.0372011004947125,0.0234335698187351,0.0039750888012349,0.2385338936001062,0.1292351888492703,0.0729209136217832,0.003562643378973,0.1816116097383201,2.168545478584358,1.4849372834747496,1.4714855441667212,3.402205365559896,0.5430714232859483,1.3698792496966954,1.4549793478080293,0.583729422369894,1.1136245923779875,0.6333921102997032,0.080504532700043,1
2016-02-18,-0.161349496524781,0.0,0.2059573575854301,0.0771618470549583,0.013083292543888,0.0086758298799395,0.1825284870341419,0.0992785520851612,0.0937459707260131,0.0060333749279379,0.3090493105351924,2.9226249577111902,1.370054095705293,1.8198464696508936,3.2635504260325483,0.4805647682639771,2.7259278864566463,0.5586327685464079,0.7317216980287994,1.0482884423841694,0.3126521854667071,0.529769301880924,0
2016-02-19,0.1152193292975425,0.0902508128434419,0.325188897922635,0.1318053908646106,0.0405675207264721,0.0066054992377758,0.0944847371429204,0.0391698669642209,0.1904321197420358,0.0534222034737467,0.0235282734036445,0.7078555757876221,0.6419221541685601,2.802094125453665,2.895715395690674,0.0,0.7889692262552113,1.6892224302344991,0.6017117571586369,1.8699873863208745,0.1981220546168182,0.911652124050962,0
2016-02-22,-0.1260232037864625,0.0711132183670997,0.1069449730217456,0.1912398718297481,0.0010912775993347,0.0,0.1309325329959392,0.0800026308745145,0.1629113631322979,0.0200998403131961,0.2338638760149479,1.768392180103726,0.6950099155246657,4.943586287180912,2.34593003423176,0.5514472887088313,1.0133999596991905,1.086864661619115,0.901608024494848,0.2085904515015241,0.6434170050360124,0.8626478339027437,1
2016-02-23,0.1330612024292349,0.0013274836353957,0.2083916530013084,0.0864330906420945,0.0864207275211811,0.0,0.2967265408486128,0.0591870673000812,0.1235160967335104,0.0055759659036993,0.1288833875209092,2.549722573100914,1.2068251553437856,2.008722844408385,2.0211744707167543,0.4905100886590668,2.410612228836724,1.1255837196764,0.7812675543690453,0.5705215621604923,0.6455336060697088,0.0,0
2016-02-24,0.2939310997724533,0.1069532446563243,0.1071809623390435,0.1889128935523331,0.1075035186484456,0.0033082276582717,0.0949909969232976,0.0243712801486253,0.1899244621396064,0.0852371133863925,0.0882123244926333,2.3973291876912355,0.9870089943087532,2.9531591099434027,2.4593731033392507,0.5784291171426329,0.972288954049812,0.3839947682973539,0.6670206008073509,0.7331066233201943,0.3426495661355279,1.0802808335719094,1
2016-02-25,0.1159283505752682,0.0950284705807765,0.1609879307862785,0.1791832000017165,0.0110282068037324,0.0,0.185184115750922,0.0686554467926422,0.0967966326408915,0.035296286145846,0.1635612950970729,2.16116615142573,0.6918583628524112,1.419179692840134,2.409118568557436,0.1877296727336637,1.8022633000734685,0.8804998381502881,0.6888839170122212,1.5239758722946306,0.5394804622860996,0.2081042247346245,1
2016-02-26,0.0160720460116862,0.1430518686771393,0.2422366932965815,0.2370157767087221,0.1084337349981069,0.0,0.0790220552124082,0.0549328275956213,0.0310808667913079,0.0723796781152486,0.0326500538736581,1.5560787993470306,3.8920164334287386,1.2949074296646803,1.2915710652295596,0.3925829011412128,0.5475369892775463,0.4918634865260525,0.7417562306853089,1.861016674717552,0.1562571980973388,0.905075947570274,0
2016-02-29,-0.1460121871903538,0.011487032379955,0.1163917534984648,0.1351519666612148,0.0812104105949401,0.0,0.2494641317054629,0.2105099374428391,0.1312339100986718,0.0329390408471226,0.0283875543624162,1.5974635760836071,2.515701752641281,1.9798401614890169,4.898403865471723,0.5438042529137167,1.9435361692046729,0.1958147356814193,0.6847878401380573,0.4240641497016671,0.0,0.3182619539478516,0
2016-03-01,-0.2038556294515729,0.1879247532226145,0.1119011029601096,0.0536336252465843,0.0,0.0,0.0882849864661693,0.0721296809613704,0.2407581839710474,0.0415301691740751,0.1993915650993585,0.7586816550317377,0.7913992285404896,3.8598922346839406,1.2418324658180089,0.3432529727289011,1.3597582963733712,0.1006442236974353,1.908077815238565,0.067534903647147,0.3034478994799973,0.5118124433076989,1
2016-03-02,0.1371817072853446,0.1961842296645045,0.0871994273737072,0.244206097535789,0.0243010461330413,0.0,0.205928485840559,0.058967600762844,0.1237778931856155,0.0273945176973938,0.0291065221652388,2.3925362954962752,1.3288638526287222,2.812987968450486,0.5693172364134936,0.8166998651222597,1.632356580080101,0.1321253966667195,0.9248935029422622,0.4693435503262996,0.1514418815425967,1.7102783451570511,1
2016-03-03,-0.2202023182064295,0.0729005694389343,0.2802903264760971,0.13402089048177,0.0171941645443439,0.0,0.1912054978311061,0.0514842510223388,0.1339993400499224,0.018676634132862,0.0961454335600137,1.9949895122030423,1.2140755207666518,4.725914990687782,1.7289404138919162,0.0,1.101656895942716,0.26693683498601,0.5935266248076077,0.903175915951403,0.0640589561542601,0.4512806515488498,1
2016-03-04,-0.2880034707486629,0.0681769886985421,0.2293016403913497,0.1456263972446322,0.0075347103178501,0.0052754320204257,0.2721943549811839,0.0147217005491256,0.0223254192620515,0.0063664847984909,0.2240664307028055,2.455700818239761,1.1456597516088176,1.3018370138894602,1.6433345883560817,0.1868783642002184,1.939671064807027,1.1154220597354247,1.280730782446921,0.812497130973845,0.760793011357846,0.9620882142207386,1
2016-03-07,-0.044769193418324,0.0646432986482977,0.1750684145838022,0.1303234918043017,0.1862824529409408,0.0,0.2484258964657783,0.046968807093799,0.0635517271235585,0.0043445533141493,0.0742581725120544,2.137165416322056,2.6291242575354934,1.3762301849097218,1.5246054228773622,0.4172644164490271,0.5096744767132596,0.4951483631438546,1.1142508552720147,0.4988976046919242,0.2802828556223661,0.5258663645882468,1
2016-03-08,0.153287184331566,0.1049255970865487,0.0567189395427703,0.150247798115015,0.1462176099419593,0.0013768553733825,0.1728729158639907,0.1429541043937206,0.1343008402734994,0.0059276234358549,0.0811969270929694,2.15547982460057,1.0277138060854332,2.1572028142006827,1.2369980507930691,0.9212875028599112,0.9362785809211256,0.9162133465690409,0.1131434510264415,0.2576494513037751,0.409722242337059,0.1278903764004018,0
2016-03-09,0.1240079529583454,0.0185337103903293,0.2294600644148886,0.1457302413880824,0.1027460165321827,0.0,0.2184972714632749,0.1516508873552083,0.0356988074257969,0.0210469260811805,0.0732212305068969,2.584943490552704,1.5416945194270213,1.890102134360004,3.5074889167350483,0.6351369197422775,1.7045698327301686,0.3212196871277587,0.357193595533246,0.9955280532887616,0.2998912717865745,0.0,1
2016-03-10,0.1585505848750472,0.0987598575651645,0.2427199979312718,0.1264690488576889,0.0572154514491557,0.0294584482908248,0.1391565043479204,0.040491871535778,0.1235191700980066,0.1099720060825348,0.0243032678961753,1.8247167026420028,1.3599357892173087,2.638744825713435,1.7607729895577915,0.770246181284765,1.593946869014314,0.8171696410638003,1.1191410068917484,0.8647229791305883,0.0,0.1762573149637925,1
2016-03-11,-0.0024998571723699,0.1718856092542409,0.1125511214137077,0.1594584517180919,0.0621271181851625,0.0048434674739837,0.2332676477730274,0.0436392527073621,0.1219587352126836,0.0283131692558526,0.0596419185400009,1.0160506625969217,0.9909356516291524,2.155782876264924,3.2803348247758786,0.0,0.9512382406418552,0.6269708945342066,1.0107750075766029,0.2627787352122714,0.0,1.468564253090174,1
2016-03-14,0.0783216823823749,0.2138111600652337,0.1696379410102963,0.2324914038181305,0.0766265420243143,0.0118346327915787,0.0584754725918173,0.0702117103151976,0.1336125966161489,0.0050166364759206,0.0251207806169986,1.4657577051659316,0.8038950105865765,2.26220134917627,1.3300717225159049,0.270565370547513,0.9914240040884936,0.5504273205776271,1.4195606605395148,0.9502599854368912,0.6169291199498919,1.55730990908922,0
2016-03-15,0.1799421746283769,0.0044787515782647,0.0942960447735256,0.0296215977933671,0.0858218198021252,0.0093203710599077,0.1436432657970322,0.0346212801006104,0.3615465122792456,0.046014581910438,0.1891293625036875,0.7991786330152292,1.078927382327988,3.2501779360897736,1.0319568605355505,0.0917032507568967,0.9213053640525716,1.2158693228304365,0.4028497502896044,0.3575965287367775,0.2685414538651001,0.616332430624625,0
2016-03-16,-0.2049242238514125,0.0152332797646522,0.2664349384605884,0.1674131102859973,0.0108478777110576,0.0010902057401835,0.1820552807301282,0.0314939659088849,0.1029625812545418,0.0212202317081391,0.1988298721611499,2.7700187713169337,2.2378062529158664,1.9289276149591323,1.1425569219863574,0.1454096988475612,1.810355747787925,1.998682453345608,1.359415518284934,1.0761217561439502,1.4562233411324477,0.2605333131803096,1
2016-03-17,-0.0742337755858898,0.0063018158078193,0.313365188986063,0.2067018288187682,0.0048218699172139,0.0138323470950126,0.2232965052127838,0.0256364734843373,0.1018375078216194,0.0057157095521688,0.0952573969960212,1.852033591317166,1.588167694005732,2.056935093735487,1.1671076279051948,0.1225200464809581,1.5725929658540203,2.9158377334360743,1.8005202306756296,1.1809807862881965,0.2084982570407534,0.60139504702866,1
2016-03-18,0.2282286205329001,0.004895949549973,0.2993478834629058,0.1717663414776324,0.0582166198641061,0.002708631940186,0.193105873465538,0.0731340435333549,0.090781139396131,0.0317557871341705,0.0712924696505069,1.390751308579652,1.339532373741974,3.4734648357674307,1.84119210489122,0.6956336387355622,0.6980654843827323,1.3852417271488433,0.893935590551058,2.219429640182321,0.2898305491174485,0.8606634687472919,1
2016-03-21,-0.1355292562395334,0.0100893026217818,0.2693079329095781,0.130362432077527,0.0181809489615261,0.0184708632528781,0.1651523008942604,0.0363997229374944,0.1012526795268058,0.0046654876321554,0.242552899569273,2.0349610107944844,0.9529239918335026,1.2409473018532855,1.325285240317322,0.097590650978926,1.3269991637721996,2.201792405483932,0.5669597464161359,2.53696326035376,0.942145576979875,0.4072771041712573,1
2016-03-22,0.079601399321109,0.0112960113212466,0.2423403933644294,0.1775584200397133,0.0953912391327321,0.0321816034615039,0.1392527230083942,0.0506911396980285,0.1692745063453912,0.0435323080047964,0.0361651144921779,0.9941986011768552,1.6829550949962169,5.091295895629548,0.2574376073841511,0.2518534117398763,0.3292116211669113,2.051776224824325,0.8400648134325244,0.5686769413148126,0.2727984396234747,0.9847014374336982,0
2016-03-23,-0.1073273318819701,0.0138475466519594,0.2045684747397899,0.2140184011310339,0.0153676122426986,0.0028253825381398,0.2393382210284471,0.0949132703244686,0.0848454497754573,0.0073633464053273,0.1208801493048667,1.856061235601456,0.6982521571245404,2.089970597468448,1.695261508398641,0.1347512601634505,0.667569902815203,1.9192321158079275,0.8428356454272404,0.705478132889741,0.0,1.2908034492224891,0
2016-03-24,0.0625793278217315,0.0772944100201129,0.2622128219343721,0.0582780987024307,0.0340935120359062,0.0025896525010466,0.107266073487699,0.1516631409525871,0.0634023176506161,0.024309803918004,0.2151065522804856,1.958446309690776,1.550739848786409,1.562350943274435,3.497120489884637,1.1549945934098114,0.9626017046999096,1.5376515077030772,0.7779944116240959,0.5909546558559213,0.9955517956985148,0.6920703742644845,0
2016-03-28,0.0263396626338362,0.0035248792005909,0.3393187994758288,0.0858253331647978,0.0589198387331432,0.002712894231081,0.1426502793199486,0.0145562266310055,0.1556388814416196,0.0251318673706716,0.1692564768923653,1.9703101693484315,0.741806621022344,0.414266502309109,1.3157519184836894,0.8744222733159859,0.6606253674377727,2.0445267728944563,0.8597843024167602,1.137297759683207,0.1533498103591495,0.0,1
2016-03-29,-0.1138336971402168,0.0013737816363572,0.3187806740403175,0.1657498378306627,0.0548571890220045,0.0062980938702821,0.1808684945106506,0.0656998375430703,0.0990102300420403,0.044882502220571,0.058985823392868,1.7295655347225407,3.2309694830117706,1.8013212812998771,1.9739060778328632,0.8879769472942104,0.6928639223189601,1.8887172266433825,1.2272852682661413,1.813873340488636,0.0,0.7053951117992054,1
2016-03-30,-0.0535822546109557,0.0029486551880836,0.2207564234733581,0.1855464559048413,0.076244594156742,0.0018661087378859,0.205911055020988,0.0617312762886285,0.0519669087603688,0.0077003344893455,0.1823614716529846,3.2738763538318203,1.0670197974288798,1.4467159110665428,1.3736734326065474,0.0930513710394122,2.232516135653068,1.5198055524456493,1.1873326714081651,1.1293385230681945,0.2670059245022209,0.1357797828066187,1
2016-03-31,-0.1046679369173944,0.0053963668644428,0.2348529063165187,0.0890139963477849,0.0116760715842246,0.0070705458521842,0.261315939668566,0.0614570634439587,0.0695403397083282,0.0985710375010967,0.1583467226475477,2.0070999264101053,1.4531296613888802,2.165991360836369,1.5909218028203795,0.6268008189809429,2.272906007291533,2.0115647120285027,1.4064177915945888,1.0540019931002518,0.5845034020889368,0.1111318244852294,0
2016-04-01,-0.0029561128467321,0.1695546669885516,0.2579037450253963,0.0772326372563838,0.0,0.0023060908541083,0.0306984884664416,0.0842782617546617,0.1316652404144406,0.0019283972680568,0.2411095444113016,1.4196331656534962,1.684779818044576,1.223872425092558,3.1623456916372543,0.4656216916523144,0.9851238466636504,2.061649419931784,0.8055312094661161,0.6823418219092235,1.0109511749159534,0.6757395508777243,1
2016-04-04,0.1059953413903713,0.0095260638743638,0.2864572700113058,0.2222752563655376,0.0512144699692726,0.0,0.0627812232822179,0.1004533005878329,0.1468775855377316,0.017565020546317,0.0998332696966826,2.977795704824559,1.8504868789151112,3.632643503686608,1.4123217649663549,0.0,1.5688381181903075,0.2382647088811364,1.303937427355827,1.2236617748715242,0.0,0.0927060622468951,0
2016-04-05,0.1320339277386665,0.0036974286660551,0.2012365084141492,0.1248209167271852,0.0107763577252626,0.0060542680323123,0.3278822056949139,0.0741813846863806,0.070145459100604,0.0198878474533557,0.1599399141967296,2.8235211441492822,1.8654648525956568,1.6228626804566713,3.27692951558888,1.174980935205963,2.6692508921232454,0.6659247217339392,1.155518286972668,1.4057745663933372,0.2050686562822994,0.1305401983247542,0
2016-04-06,0.1001606097444891,0.0015927292406558,0.2787884458899498,0.1008458334952592,0.1084105558693409,0.0036988615989685,0.1719072599895298,0.0781047116965055,0.0180351043120026,0.0019407223910093,0.2263030039146542,1.7774127092726335,1.393422139115713,0.94079806754678,2.9269527651028486,0.1427854654049849,1.906449220244933,1.7338499995963312,0.989049348002531,1.594342285363335,0.4729059606450378,0.2715627099379816,1
2016-04-07,-0.0627027597278356,0.0085057160817086,0.2776038363575935,0.0880489949136972,0.0964020702987909,0.0,0.1412367109209298,0.0839052828028797,0.0481224415823817,0.0255217039957642,0.2265247575938701,0.6438799923198228,1.1236934056730086,1.6580616805091417,1.3180461960498997,0.2953684821888066,1.1736005507978622,3.391822722826149,1.602939049415002,0.5741632755083773,1.809728278245244,0.3133943879624274,0
2016-04-08,-0.1114249366335571,0.0035206071204609,0.0785320459140671,0.1458937389155228,0.1115180895560317,0.0259252248538864,0.2064961904866827,0.0533249063624276,0.103387560074528,0.0761494657231701,0.1927567646942204,2.693210139774966,1.4702833563481317,1.9354364879356207,2.183839656202256,1.3578685826299015,1.4000405873027593,0.4563342358290144,0.5224219144007878,0.1947467940621387,1.507201149343175,0.5168861756371481,1
2016-04-11,-0.238434178289026,0.0089970485617717,0.004434863726298,0.1361078926258616,0.0296185911736554,0.0335230165057712,0.2573313874502976,0.0278466654320557,0.1987443069616953,0.0458703121791283,0.2552712534864743,1.938997116881696,0.3468398167738452,2.744426613196273,1.8708099751384857,0.1837451844384639,1.4670381847204972,0.1081505763451037,0.3688329946985916,0.0,1.6472295678194615,1.2840763182691426,0
2016-04-12,-0.3502432983368635,0.0,0.2906092427670955,0.1248151810839772,0.0065644674003124,0.0021413289010524,0.1396818924695253,0.1136405849829315,0.1385775374248623,0.0193918114528059,0.1596991512924432,1.3574307272515342,1.4927377054194082,2.57575784810852,1.89839190433968,0.052974347048301,2.138411501679085,1.2010021385757217,0.8310717194841724,0.9354259489561392,0.8799381122351606,0.0999345894555082,1
